restaurant_id,restaurant_name,restaurant_type,address,rating,avg_price,rating_numbers,comments,url,delivery_fee,avg_dilivery_time
275,Tamarind Flavor of India,Indian Food,"257 N Craig St, Pittsburgh, PA 15213",4.4,11.656759259259264,84,"{'Really authentic Indian flavors', 'The food is amazing! Best Indian food in Pittsburgh!', 'Great food', 'Delicious, but please add special instructions so I can request to hold sauces with dairy since I’m vegan and lactose-intolerant', 'Very tasty food, Huge portions and fair price', 'This excellent Indian kitchen consistently gets it right.', 'Outstanding Indian food, consistently delicious!', 'Dosa was fresh and not soggy. Very accommodating for vegans. Delicious!!!', 'Love the food', 'love the Indian food here', 'Amazing! My fav Indian restaurant in pgh', 'Good food at good prices', 'The food is much more flavorful than other Indian restaurants', 'It tastes delicious', 'They have the most authentic and tastiest Indian food.'}",https://www.ubereats.com/store/tamarind-flavor-of-india/BAeAcU7gRjerEeCC1dRm-g,,
276,Red Chilly's,Indian Food,"5474 Campbells Run Road, Pittsburgh, PA 15205",4.5,12.674049079754601,52,{'Delicious!!'},https://www.ubereats.com/store/red-chillys/oH-kk8L7VNyFmCUsNE8MJw,,
277,India Garden,Indian Food,"4065 William Penn Hwy, Monroeville, PA 15146",4.5,11.950597014925373,53,"{'Food is always fresh and tastes great.', 'Always great food and fair portions.', 'Their food is always good.', 'My dish was delicious', 'Amazing, fresh, and authentic Indian food! Always delivered still hot and their naan is perfect. Chicken tikka masala is the way to go', 'very good and came hot!', 'Truly spectacular! Best Indian food - recommend the pakoras and samosas and so much more!', 'Have been both in-person and have had delivery a number of times, food is always great and in-person service is excellent as well.', 'Always amazing food. Been a customer for years. Never disappointed.', 'India Garden is the best locally owned restaurant in Monroeville.  They have the kindest employees and very fair prices.', 'Indian cuisine is elite and the prices/portions/quality are all right. consistently amazing!'}",https://www.ubereats.com/store/india-garden/Gu_9LHlTR4Cp7bthjmWvUA,,
278,Bombay 7 Spice,Indian Food,"111 Smithfield St, Pittsburgh, PA 15222",,9.607777777777784,,{},https://www.ubereats.com/store/bombay-7-spice/q2VrN266SXCsOpflskYwFw,,
279,Pak Halal Food,Indian Food,"500 Garden City Dr 11-K, Monroeville, PA 15146",,11.206216216216223,,{'Amazing food! Best restaurant in the region.'},https://www.ubereats.com/store/pak-halal-food/MHfavGJWRNiY6xsMlixbJg,,
280,Hot Kurry (2890 Banksville Rd),Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",,14.286000000000012,,{},https://www.ubereats.com/store/hot-kurry-2890-banksville-rd/JoqxZ-j9VLySc85KQ9ykDw,,
281,Taste of Himalayas,Indian Food,"5134 Clairton Boulevard, Baldwin, PA 15236",,7.645740740740746,,{},https://www.ubereats.com/store/taste-of-himalayas/o1PdJMCGWvC27XkdQ37k6A,,
282,Mr. Gyro (200 Mall Cir Dr. Door#A14Foodcourt),Indian Food,"200 Mall Circle Drive, A14, Monroeville, PA 15146",,10.010476190476194,,{},https://www.ubereats.com/store/mr-gyro-200-mall-cir-dr-door%23a14foodcourt/-vLSyV8sXUuOSddwRpGAww,,
283,Bombay Seafood Grill (2890 Banksville Rd),Indian Food,"2890 Banksville Rd, Pittsburgh, PA 15216",,19.2862962962963,,{},https://www.ubereats.com/store/bombay-seafood-grill-2890-banksville-rd/kYX6SLBRV2qVn8BAQckBWw,,
284,Tikka Taj (2101 Greentree Road),Indian Food,"2101 Greentree Road, Pittsburgh, PA 15220",,17.029189189189196,,{},https://www.ubereats.com/store/tikka-taj-2101-greentree-road/pt4AWi5QWPeKycGyWhjzXw,,
285,Cuddy's,Indian Food,"7901 Tioga St, Pittsburgh, PA 15208",4.3,16.875781250000003,32,"{'Best wings! The cajun sauce is fire!', 'the food is always bomb. its made with love. i think my grandma back there', 'Food is always good', 'best chicken & mac tuna salad', 'The ribs were delicious.  The mac & cheese is one of the best I ever tasted,  Sweet potato pie was perfect.', 'GR8  fried chicken', 'The food is delicious and the customer service is wonderful.', 'Great food! The cajun sauce is fire!', 'Very fresh and delicious every time!', 'Amazing', 'They make good food'}",https://www.ubereats.com/store/cuddys/MUdXTVL5QJmEZDCF9Fzt4A,,
286,Papa Johns (11700 Frankstown Road),Indian Food,"11700 Frankstown Rd, Pittsburgh, PA 15235",4.7,10.134117647058826,65,{'I love the service'},https://www.ubereats.com/store/papa-johns-11700-frankstown-road/_rNZ7lNZRsOLZuJ4_B1R7A,,
287,Prince of India Restaurant,Indian Food,"3614 Fifth Ave, Pittsburgh, PA 15213",4.3,12.773898305084753,200,"{'The food is always good, packaged well, and has good portions. I can’t recommend it enough.', 'The chicken dinner platter is amazing, but everything I have tried is great.', 'Delicious!', 'Great food, tasty and arrived hot. Had leftovers for next day.', 'Delicious Indian', 'food is always tasty', 'Food was delicious', 'The food is great', 'The food here is great. The lamb saag and mango lassi are amazing. I order takeout from here regularly, and am never disappointed.', 'Foods Good, great prices', 'Great food, reasonable price', 'Because its good', 'The food is always hot and delicious', 'Their food is always so amazing and tasty!', 'Prince of India is one of my favorite places ever! I love Indian cuisine and they make true Indian food!', 'The food is amazing!! Always fresh, delicious flavors. The chicken melts in your mouth and their portions are perfect. I would recommend it to everyone!', 'it is so good and consistent', 'Very patient and kind', 'Super good', 'Amazing, tastes delicious.  Loved the chicken soup, lemony.', 'Best Indian food in Pittsburgh!', 'I love Prince of India because they are always so consistent with such pungent and fresh flavors. It’s always a delight to eat food from here.', 'Their food is delicious and they always get my order right!', 'their food is tasty and always hot when it arrives', 'Love it! it’s been the best Indian food here in Pittsburgh.. hits the spot every time!', 'Love the food! Food prep and delivery was quick!', 'i love their paneer Tikka masala', 'So good !! I will definitely be going back!!', 'Food is always delicious and fresh!', 'It never disappoints ! 10/10 everytime. And super fast', 'Best top spice level I’ve had'}",https://www.ubereats.com/store/prince-of-india-restaurant/BDfcWzTITvKQ0IetZI2IRg,,
288,Taj Mahal Pitt,Indian Food,"7795 Mcknight Rd, Pittsburgh, PA 15237",4.7,15.101527272727196,187,"{'Very good food, nice portions and my favorite food place! I recommend it', 'The food is so Yummy!!', 'Always great food and generous portions.', 'seriously some of the best Indian food in Pittsburgh', 'Delicious', 'Good Indian food', 'The food at Taj Mahal is truly the best in the city. Every dish is packed with flavor.', 'Their food is too good.', 'The butter chicken is SOOOOO GOOD! The panipuri is so fresh! Overall, I love it!', 'I love them! Always excellent', 'Always a good experience ✨', 'The food is good and never disappoints.', 'The food is delicious!', 'Always consistent. Always tasty.', 'Their food is delicious especially their chicken tikka masala and lamb curry.', 'Best in the city!', 'Best Indian food in Pittsburgh', 'consistently good food.', ""Always a timely delivery despite my distance.  The food is always top notch.  I'm committed to the lamb korma and its always delicious. My favorite spot to order from."", 'The best Indian food in Pittsburgh! This means something coming from an Indian.', 'Amazing food, reasonable prices, and the flavors hit every time.', 'I love their food', 'They just have really great food!', '10/10 recommend!!', 'Great Tika Massala and delicious Naan. Great meal portion too. My favorite Indian in Pittsburgh.', 'authentic taste', 'Love their Indo-Chinese corner. Hope they will add more options in the future', 'Love their food ! Always prepared perfectly.', 'I LOVE THE PANEER TIKKA MASALA SO MUCH SO TASTY MY FAVORITE FOOD', 'Tasty food, big portions and fast!', 'why i love taj mahal is the food is consistently delicious!', 'Enjoyed everything we got', 'Always wonderful, great portion sizes, well packaged and totally delicious! Best Indian around!', 'They are awesome', 'I love their Lamb Madras', 'Love the dishes at Taj Mahal because they are super delicious and great value.', 'The food is always consistently fresh and delicious. My order is always exactly what I asked for. We love this spot!', 'Food is very tasty', 'Best quality Indian food! They are my go-to.', 'The food is always good and the delivery time is usually quick.', 'Best Indian in the area !', 'Flavorful and good portions', 'the food is always awesome', 'The best Indian food in Pittsburgh', 'best indian food in the city!', 'simply excellent food prepared with care', 'Food is always well packaged and very tasty.  They even send complementary items on occasion which is always super appreciated and a nice way to try things we might not normally get.', 'Best North Indian food in Pittsburgh area'}",https://www.ubereats.com/store/taj-mahal-pitt/AiZa-NE2SymQ4aanPMVF7g,,
289,Dive Bar & Grille (Indiana),Indian Food,"3410 Saxonburg Boulevard, Pittsburgh, PA 15238",4.8,13.849586776859496,35,"{'Love their food', 'Their food is awesome!'}",https://www.ubereats.com/store/dive-bar-%26-grille-indiana/-FHheMM8Q8e4MRkAT4wqDA,,
290,Masala House Indian Bistro,Indian Food,"5102 Baum Blvd, Pittsburgh, PA 15224",4.9,9.661290322580646,55,"{'Tasty chicken  korma, paneer kebab and naan.', 'Absolutely love the flavors and the quality of food.', 'Best Indian food in all of Pittsburgh!', 'My favorite Indian food in Pittsburgh!!!', 'Their chicken tikka masala is very sweet, just the way I like it', ""Some if the most consistently delicious, and amazing Indian food I've had in the PGH region. Pretty authentic, always delicious and well packaged. Can't go wrong ordering from them.""}",https://www.ubereats.com/store/masala-house-indian-bistro/VsnwxEVpT_eruMtkP1swAw,,
291,Sree's,Indian Food,"808 Penn Avenue, Pittsburgh, PA 15222",,6.5625,,{},https://www.ubereats.com/store/srees/CsbK3EANUz6AknLaxYMkqg,,
292,Taste of India,Indian Food,"4320 Penn Ave, Pittsburgh, PA 15224",4.8,12.329449541284411,200,"{'Great food and good portions', 'Best Indian food in the city - hard to stray from our regular order but every time we try something new it’s great', 'Been my favorite Indian Restaurant for 20 years!', 'The food is always fresh and delicious! Taste of India is my favorite Indian restaurant!', 'incredible and delicious, some of the best indian food we’ve ever had', 'tasty and has lots of flavor', 'tasty', 'Delicious at a good price!', 'Probably the best Indian food in the local area', 'Tasty tasty delicious Indian food. 👍', 'Wonderful flavor and cooked perfect', 'Amazing!!!', 'The perfect comfort food', 'Its good, close to home, and fast service', 'Always tasty food'}",https://www.ubereats.com/store/taste-of-india/H_dgHwl9RXqE-vMYD3eEhQ,,
293,Kabab King,Indian Food,"7520 Mcknight Road, Pittsburgh, PA 15237",4.7,14.574021739130437,37,"{'Every dish I’ve tried is amazing!!  I especially like the Chicken Makhani. The sauce is out of this world!!', 'Delicious and helpful note to say a dish wasn’t dairy free', 'Yum', 'Food is awesome', 'Do yourself a favor and visit this lovely restaurant in Pittsburgh. The service is unmatched. The staff truly cares about your experience. The food is absolutely amazing – everything I tasted melted in my mouth. Absolutely the best in town while in P', 'Amazing food. What else is there to say. Give them a try. My favorite is the Chilli Chicken.', 'Good food, good price, and local!', 'always super clean and fresh and tasty!', 'Always fast! Great chicken makhni. 👍🏻'}",https://www.ubereats.com/store/kabab-king/zV3qF2JITeqkamCbFa0OPQ,,
294,India on Wheels,Indian Food,"227 Chestnut St, Pittsburgh, PA 15218",,4.84375,,{},https://www.ubereats.com/store/india-on-wheels/Rkza_OqtSs-OeSSgEPOieA,,
